# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
#
# Results of Query: Database UKIDSSDR8PLUS 12/01/15 19:26
# SELECT  sourceID, framesetID, RA, Dec, mergedClass, priOrSec, 
# JAperMag3, JAperMag3Err, HAperMag3, HAperMag3Err, K_1AperMag3, 
# K_1AperMag3Err, K_2AperMag3, K_2AperMag3Err, H2AperMag3, 
# H2AperMag3Err, pstar, epoch,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM gpsSource WHERE dec > -2.054800766666667 
# and dec < -2.0214674333333336 and RA >= 282.8218026096076 and RA <= 
# 282.85515739039243 and ((cx * 0.22206278975386445 + cy * 
# -0.9743835349298852 + cz * -0.035564649081248456 ) >= 
# 0.9999999576920253)  and (pStar > 0.99) and (priOrSec=0 OR 
# priOrSec=frameSetID) and HAperMag3 >0 and JAperMag3 > 0 and 
# K_1AperMag3 > 0
# Column Headers at start of file AND below
#
# sourceID,framesetID,RA,Dec,mergedClass,priOrSec,JAperMag3,JAperMag3Err,HAperMag3,HAperMag3Err,K_1AperMag3,K_1AperMag3Err,K_2AperMag3,K_2AperMag3Err,H2AperMag3,H2AperMag3Err,pstar,epoch,distance
        438267694493,        438086674173,    +282.8275914,      -2.0429049,    -1,                   0,    +19.682028,     +0.181584,    +18.504736,     +0.135597,    +18.079166,     +0.237707, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7128940
        438267695259,        438086674173,    +282.8241267,      -2.0362593,    -1,                   0,    +18.852370,     +0.085680,    +17.421257,     +0.050448,    +16.661766,     +0.064753, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8679755
        438267695359,        438086674173,    +282.8240724,      -2.0431677,    -1,                   0,    +15.786095,     +0.006833,    +14.648973,     +0.004578,    +14.129079,     +0.006772, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9151788
        438267695088,        438086674173,    +282.8248570,      -2.0417528,    -1,                   0,    +18.940716,     +0.092804,    +17.548610,     +0.056671,    +16.840971,     +0.076338, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8452263
        438267695135,        438086674173,    +282.8245316,      -2.0395990,    -1,                   0,    +19.954890,     +0.232749,    +18.853397,     +0.186669,    +17.946484,     +0.210243, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8409791
        438267695162,        438086674173,    +282.8244177,      -2.0294085,    -1,                   0,    +19.265928,     +0.124324,    +17.784637,     +0.070134,    +17.134035,     +0.099646, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9925147
        438267691547,        438086674173,    +282.8400808,      -2.0442917,    -1,                   0,    +18.194073,     +0.047983,    +17.204655,     +0.041690,    +16.898241,     +0.080773, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.3817234
        438267691613,        438086674173,    +282.8397564,      -2.0493322,    -1,                   0,    +18.331024,     +0.054225,    +17.017550,     +0.035303,    +16.464209,     +0.054455, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6762292
        438267691945,        438086674173,    +282.8383850,      -2.0435911,    -1,                   0,    +18.654118,     +0.072169,    +17.773293,     +0.069877,    +17.521969,     +0.143015, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3274706
        438267688653,        438086674173,    +282.8526187,      -2.0306197,    -1,                   0,    +18.350306,     +0.054954,    +17.290098,     +0.044707,    +16.750177,     +0.070366, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9602168
        438267692165,        438086674173,    +282.8401236,      -2.0546456,    -1,                   0,    +17.828766,     +0.034888,    +16.944654,     +0.033021,    +16.616858,     +0.062577, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9955813
        438267694671,        438086674173,    +282.8266919,      -2.0277570,    -1,                   0,    +19.506290,     +0.154566,    +17.990270,     +0.084551,    +17.215181,     +0.107341, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9419596
        438267691533,        438086674173,    +282.8401360,      -2.0316656,    -1,                   0,    +17.621534,     +0.029055,    +16.532036,     +0.022626,    +16.067377,     +0.037736, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4006091
        438267691508,        438086674173,    +282.8401294,      -2.0299227,    -1,                   0,    +19.381050,     +0.138187,    +18.279688,     +0.110047,    +17.571064,     +0.149027, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.5025122
        438267691168,        438086674173,    +282.8415844,      -2.0282495,    -1,                   0,    +17.345000,     +0.022961,    +16.351580,     +0.019248,    +15.719367,     +0.027523, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.6216042
        438267690889,        438086674173,    +282.8428810,      -2.0496253,    -1,                   0,    +17.962858,     +0.039236,    +16.771925,     +0.028294,    +16.070140,     +0.038051, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7382508
        438267690866,        438086674173,    +282.8431072,      -2.0369519,    -1,                   0,    +16.794930,     +0.014667,    +15.754957,     +0.011480,    +15.224147,     +0.017687, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2863820
        438267690853,        438086674173,    +282.8429642,      -2.0378678,    -1,                   0,    +19.769009,     +0.197600,    +18.259369,     +0.108680,    +18.034860,     +0.228758, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2693568
        438267690753,        438086674173,    +282.8436811,      -2.0225322,    -1,                   0,    +17.704610,     +0.031125,    +16.814940,     +0.029042,    +16.456755,     +0.053701, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9866988
        438267690451,        438086674173,    +282.8446334,      -2.0330725,    -1,                   0,    +18.998846,     +0.098105,    +17.783634,     +0.070098,    +17.412819,     +0.129169, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4778846
        438267690432,        438086674173,    +282.8450394,      -2.0280583,    -1,                   0,    +18.070261,     +0.042906,    +16.905367,     +0.031602,    +16.175049,     +0.041619, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7212350
        438267690414,        438086674173,    +282.8448348,      -2.0535050,    -1,                   0,    +19.246588,     +0.122642,    +18.085129,     +0.092420,    +17.194035,     +0.105863, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9978704
        438267689853,        438086674173,    +282.8515520,      -2.0467286,    -1,                   0,    +16.446808,     +0.011138,    +15.709069,     +0.010990,    +15.349062,     +0.019772, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9382377
        438267689819,        438086674173,    +282.8475431,      -2.0307360,    -1,                   0,    +17.890390,     +0.036685,    +17.024284,     +0.035170,    +16.673971,     +0.065596, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7016860
        438267689211,        438086674173,    +282.8501400,      -2.0314780,    -1,                   0,    +19.048372,     +0.102571,    +17.935686,     +0.080525,    +17.502163,     +0.140106, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8051839
        438267689036,        438086674173,    +282.8508508,      -2.0310309,    -1,                   0,    +18.583206,     +0.067557,    +17.218304,     +0.041941,    +16.569120,     +0.059639, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8554966
        438267688811,        438086674173,    +282.8520433,      -2.0425967,    -1,                   0,    +16.237091,     +0.009488,    +15.346158,     +0.008060,    +14.818501,     +0.012339, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8562254
        438267690345,        438086674173,    +282.8468015,      -2.0313490,    -1,                   0,    +16.954813,     +0.016662,    +16.083746,     +0.015223,    +15.638622,     +0.025621, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6439814
        438267690483,        438086674173,    +282.8444752,      -2.0267384,    -1,                   0,    +18.818918,     +0.083377,    +17.587465,     +0.058630,    +16.658499,     +0.064642, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.7724849
        438267690570,        438086674173,    +282.8441527,      -2.0443683,    -1,                   0,    +18.350138,     +0.054916,    +17.286383,     +0.044663,    +16.769026,     +0.071694, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5055823
        438267690661,        438086674173,    +282.8439880,      -2.0412828,    -1,                   0,    +16.379715,     +0.010588,    +15.578299,     +0.009850,    +15.110693,     +0.016000, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3804886
        438267694480,        438086674173,    +282.8277373,      -2.0434216,    -1,                   0,    +19.590944,     +0.167158,    +18.116188,     +0.095041,    +17.563860,     +0.148105, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7180388
        438267695020,        438086674173,    +282.8251132,      -2.0345654,    -1,                   0,    +19.225683,     +0.119930,    +18.022768,     +0.087194,    +17.592787,     +0.151869, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8296102
        438267689402,        438086674173,    +282.8490294,      -2.0258694,    -1,                   0,    +19.967175,     +0.235256,    +18.062998,     +0.090051,    +17.319820,     +0.118389, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9703930
        438267695333,        438086674173,    +282.8247960,      -2.0465919,    -1,                   0,    +13.929626,     +0.002192,    +12.639517,     +0.001145,    +11.977451,     +0.001305, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9647677
        438267691895,        438086674173,    +282.8387755,      -2.0289750,    -1,                   0,    +15.860559,     +0.007202,    +14.924146,     +0.005689,    +14.545054,     +0.009689, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5498313
        438267691893,        438086674173,    +282.8386921,      -2.0488492,    -1,                   0,    +17.770573,     +0.033206,    +16.043161,     +0.014828,    +15.222339,     +0.017721, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6430296
        438267691914,        438086674173,    +282.8383951,      -2.0352348,    -1,                   0,    +19.988870,     +0.240628,    +18.461607,     +0.130337,    +17.850306,     +0.192765, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.1740340
        438267692019,        438086674173,    +282.8383855,      -2.0253142,    -1,                   0,    +15.697966,     +0.006418,    +15.044687,     +0.006271,    +14.700283,     +0.011092, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7692167
        438267692231,        438086674173,    +282.8375794,      -2.0322479,    -1,                   0,    +17.989920,     +0.039936,    +16.822134,     +0.029322,    +16.081936,     +0.038231, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3572763
        438267692595,        438086674173,    +282.8372254,      -2.0237548,    -1,                   0,    +15.735570,     +0.006588,    +14.514059,     +0.004102,    +13.510383,     +0.004045, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8660307
        438267692387,        438086674173,    +282.8371907,      -2.0265964,    -1,                   0,    +17.459627,     +0.025289,    +16.601562,     +0.024052,    +16.156912,     +0.040893, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6965674
        438267692382,        438086674173,    +282.8365744,      -2.0521267,    -1,                   0,    +17.017760,     +0.017588,    +15.970223,     +0.013889,    +15.430287,     +0.021319, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8472977
        438267692385,        438086674173,    +282.8363934,      -2.0290428,    -1,                   0,    +19.665370,     +0.178681,    +17.932238,     +0.080083,    +17.328278,     +0.119207, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5596435
        438267692472,        438086674173,    +282.8362500,      -2.0491321,    -1,                   0,    +18.086992,     +0.043621,    +17.137205,     +0.039204,    +16.739128,     +0.069841, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.6732890
        438267692644,        438086674173,    +282.8356451,      -2.0328304,    -1,                   0,    +18.265438,     +0.050824,    +17.156483,     +0.039612,    +16.420599,     +0.052018, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3607799
        438267692578,        438086674173,    +282.8355761,      -2.0270485,    -1,                   0,    +19.486490,     +0.151821,    +18.286274,     +0.110641,    +17.669817,     +0.163008, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6875478
        438267693533,        438086674173,    +282.8319221,      -2.0459392,    -1,                   0,    +18.923689,     +0.091635,    +17.725866,     +0.066741,    +17.168476,     +0.103253, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6115030
        438267693921,        438086674173,    +282.8300444,      -2.0490897,    -1,                   0,    +18.109726,     +0.044484,    +17.025730,     +0.035481,    +16.584375,     +0.060595, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8294221
        438267693916,        438086674173,    +282.8299852,      -2.0322177,    -1,                   0,    +18.819923,     +0.083211,    +16.824610,     +0.029404,    +15.934547,     +0.033417, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.6208587
        438267694097,        438086674173,    +282.8291345,      -2.0401787,    -1,                   0,    +19.694262,     +0.183576,    +18.168367,     +0.099607,    +17.505783,     +0.140409, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5736456
        438267694129,        438086674173,    +282.8291194,      -2.0421812,    -1,                   0,    +17.742329,     +0.032204,    +16.860628,     +0.030415,    +16.497189,     +0.055801, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.6115535
        438267694180,        438086674173,    +282.8290656,      -2.0257852,    -1,                   0,    +16.580864,     +0.012324,    +14.879343,     +0.005489,    +14.010262,     +0.006114, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9314801
        438267691768,        438086674173,    +282.8394058,      -2.0428956,    -1,                   0,    +17.961977,     +0.039148,    +16.720224,     +0.026951,    +16.036793,     +0.036830, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2910350
        438267691723,        438086674173,    +282.8392958,      -2.0434394,    -1,                   0,    +19.192650,     +0.117122,    +17.972500,     +0.083782,    +17.700201,     +0.168434, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3220545
        438267691810,        438086674173,    +282.8392049,      -2.0269714,    -1,                   0,    +18.203209,     +0.048115,    +16.874298,     +0.030697,    +16.315542,     +0.047249, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6711686
        438267691755,        438086674173,    +282.8391817,      -2.0489458,    -1,                   0,    +18.894380,     +0.089643,    +17.911495,     +0.079463,    +17.836084,     +0.191238, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6500620
        438267691999,        438086674173,    +282.8379832,      -2.0428144,    -1,                   0,    +19.888752,     +0.220387,    +17.978817,     +0.084274,    +17.447079,     +0.133501, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.2823946
        438267693205,        438086674173,    +282.8334583,      -2.0474435,    -1,                   0,    +15.153770,     +0.004480,    +13.506641,     +0.001980,    +12.675488,     +0.002128, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6345557
        438267693380,        438086674173,    +282.8324709,      -2.0505311,    -1,                   0,    +17.476128,     +0.025741,    +16.583122,     +0.023851,    +16.188810,     +0.042277, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8264962
        438267693395,        438086674173,    +282.8322404,      -2.0534566,    -1,                   0,    +19.404686,     +0.141754,    +17.538109,     +0.056444,    +16.834627,     +0.076207, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9925661
        438267693536,        438086674173,    +282.8322276,      -2.0468313,    -1,                   0,    +18.035769,     +0.041647,    +16.466404,     +0.021441,    +15.689835,     +0.026891, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6425437
        438267693950,        438086674173,    +282.8306697,      -2.0379911,    -1,                   0,    +15.082516,     +0.004278,    +14.373351,     +0.003692,    +13.954886,     +0.005847, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4684016
        438267693837,        438086674173,    +282.8304949,      -2.0264516,    -1,                   0,    +16.963795,     +0.016732,    +15.945025,     +0.013477,    +15.376853,     +0.020199, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8488717
        438267694131,        438086674173,    +282.8297293,      -2.0409974,    -1,                   0,    +17.358295,     +0.023259,    +16.550789,     +0.023102,    +16.172780,     +0.041566, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5521210
        438267694040,        438086674173,    +282.8294901,      -2.0501391,    -1,                   0,    +18.385628,     +0.056578,    +17.342787,     +0.047037,    +16.952790,     +0.084658, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.8996700
        438267694318,        438086674173,    +282.8284777,      -2.0325842,    -1,                   0,    +18.122961,     +0.044805,    +16.635181,     +0.024817,    +15.837240,     +0.030596, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.6859977
        438267694335,        438086674173,    +282.8282071,      -2.0298839,    -1,                   0,    +18.445934,     +0.059572,    +17.019163,     +0.035018,    +16.342020,     +0.048356, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7902387
        438267692381,        438086674173,    +282.8371210,      -2.0518811,    -1,                   0,    +17.199121,     +0.020455,    +16.320404,     +0.018942,    +15.905738,     +0.032782, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8288373
        438267692388,        438086674173,    +282.8367400,      -2.0259974,    -1,                   0,    +17.440060,     +0.024846,    +16.697626,     +0.026186,    +16.401630,     +0.051075, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7356392
        438267692559,        438086674173,    +282.8361263,      -2.0432465,    -1,                   0,    +16.605880,     +0.012607,    +15.671413,     +0.010677,    +15.130059,     +0.016260, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3376556
        438267692557,        438086674173,    +282.8358999,      -2.0426363,    -1,                   0,    +16.384892,     +0.010622,    +15.647049,     +0.010456,    +15.218307,     +0.017589, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.3112968
        438267693449,        438086674173,    +282.8339986,      -2.0530182,    -1,                   0,    +13.658571,     +0.001901,    +12.847414,     +0.001298,    +12.344656,     +0.001679, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9325994
        438267693483,        438086674173,    +282.8320721,      -2.0439863,    -1,                   0,    +17.057370,     +0.018118,    +16.069826,     +0.015100,    +15.556571,     +0.023811, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.5205042
        438267693522,        438086674173,    +282.8318657,      -2.0384367,    -1,                   0,    +16.787200,     +0.014534,    +15.821155,     +0.012129,    +15.321584,     +0.019259, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3970206
        438267693836,        438086674173,    +282.8310551,      -2.0259761,    -1,                   0,    +13.806991,     +0.002051,    +12.105014,     +0.000842,    +11.284086,     +0.000845, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8546089
        438267693949,        438086674173,    +282.8299403,      -2.0378806,    -1,                   0,    +17.832134,     +0.034816,    +16.545527,     +0.022951,    +15.885889,     +0.032011, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.5122861
        438267693989,        438086674173,    +282.8298463,      -2.0240595,    -1,                   0,    +16.048065,     +0.008234,    +15.379207,     +0.008293,    +15.060092,     +0.015220, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9905314
        438267693960,        438086674173,    +282.8298279,      -2.0361298,    -1,                   0,    +17.752312,     +0.032491,    +16.651148,     +0.025211,    +16.073269,     +0.037927, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5325549
        438267694164,        438086674173,    +282.8289644,      -2.0245710,    -1,                   0,    +17.917484,     +0.037417,    +16.750969,     +0.027499,    +16.225460,     +0.043465, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9938857
        438267694184,        438086674173,    +282.8287394,      -2.0346193,    -1,                   0,    +20.370451,     +0.340121,    +18.124672,     +0.095643,    +17.380827,     +0.125082, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6209765
        438267694421,        438086674173,    +282.8286533,      -2.0486405,    -1,                   0,    +17.333370,     +0.022753,    +16.150076,     +0.016178,    +15.564192,     +0.023956, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8628866
        438267691724,        438086674173,    +282.8394069,      -2.0444415,    -1,                   0,    +17.690989,     +0.030966,    +16.428684,     +0.020785,    +15.747017,     +0.028337, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3825051
        438267693023,        438086674173,    +282.8336864,      -2.0423627,    -1,                   0,    +20.045647,     +0.253502,    +18.197268,     +0.102529,    +17.403603,     +0.128021, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.3833920
        438267693409,        438086674173,    +282.8321756,      -2.0490200,    -1,                   0,    +19.124752,     +0.109984,    +18.082504,     +0.092635,    +18.582115,     +0.378638, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7546621
        438267693759,        438086674173,    +282.8309206,      -2.0423352,    -1,                   0,    +18.247553,     +0.050137,    +17.032350,     +0.035580,    +16.295322,     +0.046474, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5186463
        438267693798,        438086674173,    +282.8307979,      -2.0275385,    -1,                   0,    +17.700647,     +0.031032,    +16.529942,     +0.022573,    +15.956720,     +0.034075, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.7850789
        438267693987,        438086674173,    +282.8305793,      -2.0235857,    -1,                   0,    +15.727772,     +0.006552,    +14.257650,     +0.003375,    +13.507033,     +0.004031, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9931753
        438267694132,        438086674173,    +282.8292854,      -2.0410157,    -1,                   0,    +17.380373,     +0.023654,    +16.506042,     +0.022148,    +16.134197,     +0.040097, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5777994
        438267694320,        438086674173,    +282.8285510,      -2.0381001,    -1,                   0,    +17.967424,     +0.039125,    +16.227276,     +0.017290,    +15.365387,     +0.020017, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.992684,   +2005.4566113,      +0.5953658
        438267694591,        438086674173,    +282.8282462,      -2.0390458,    -1,                   0,    +17.239470,     +0.021016,    +16.336273,     +0.019041,    +15.921819,     +0.033052, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6160721
        438267689847,        438086674173,    +282.8497200,      -2.0451868,    -1,                   0,    +12.705834,     +0.001175,    +12.353216,     +0.000968,     +9.585378,     +0.000340, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.7958048
        438267694970,        438086674173,    +282.8252224,      -2.0331983,    -1,                   0,    +20.491665,     +0.379972,    +18.255966,     +0.107876,    +18.127373,     +0.248090, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.998679,   +2005.4566113,      +0.8483237
        438267689462,        438086674173,    +282.8488238,      -2.0344298,    -1,                   0,    +20.197153,     +0.291265,    +18.804308,     +0.178131,    +18.025494,     +0.226567, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.6588553
        438267691902,        438086674173,    +282.8384653,      -2.0236233,    -1,                   0,    +19.841934,     +0.209686,    +18.542448,     +0.139748,    +17.965548,     +0.213849, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.8706467
        438267692287,        438086674173,    +282.8374479,      -2.0476505,    -1,                   0,    +15.543622,     +0.005804,    +14.846832,     +0.005391,    +14.455443,     +0.009012, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.5743269
        438267692270,        438086674173,    +282.8368583,      -2.0311085,    -1,                   0,    +19.837019,     +0.209193,    +18.054787,     +0.089637,    +17.407980,     +0.128304, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.4326066
        438267692587,        438086674173,    +282.8355852,      -2.0230107,    -1,                   0,    +18.901186,     +0.089418,    +17.540720,     +0.056031,    +16.805330,     +0.073790, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,     +0.999657,   +2005.4566113,      +0.9238560
