# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
#
# Results of Query: Database U09B8v20120403 12/01/15 19:26
# SELECT  u09b8Source.*,
# 2*DEGREES(ASIN(sqrt(power(0.22206278975386445-cx,
# 2)+power(-0.9743835349298852-cy,2)+power(-0.035564649081248456-cz,
# 2))/2))*60 as distance  FROM u09b8Source WHERE dec > 
# -2.054800766666667 and dec < -2.0214674333333336 and RA >= 
# 282.8218026096076 and RA <= 282.85515739039243 and ((cx * 
# 0.22206278975386445 + cy * -0.9743835349298852 + cz * 
# -0.035564649081248456 ) >= 0.9999999576920253)  and (pStar > 0.99) 
# and (priOrSec=0 OR priOrSec=frameSetID)
# Column Headers at start of file AND below
#
# sourceID,cuEventID,frameSetID,ra,dec,cx,cy,cz,htmID,l,b,lambda,eta,priOrSec,mergedClassStat,mergedClass,pStar,pGalaxy,pNoise,pSaturated,h2HallMag,h2HallMagErr,h2PetroMag,h2PetroMagErr,h2PsfMag,h2PsfMagErr,h2SerMag2D,h2SerMag2DErr,h2AperMag3,h2AperMag3Err,h2AperMag4,h2AperMag4Err,h2AperMag6,h2AperMag6Err,h2Gausig,h2Ell,h2PA,h2ErrBits,h2Deblend,h2Class,h2ClassStat,h2ppErrBits,h2SeqNum,h2Xi,h2Eta,distance
      43864583575067,      33321,      43864500996256,    +282.8517081,      -2.0476933,      +0.2222864,      -0.9743264,      -0.0357314,      12137546633095,     +31.1057935,      -0.9266432,     +81.8872887,    +162.1667755,                   0,     +0.126087,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.447192,     +0.077536,    +15.713868,     +0.055988, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.010073,     +0.039415,    +16.005827,     +0.050060,    +16.011640,     +0.095440,     +1.534111,     +0.214336,   +126.508270,          0,          0,    -1,     +0.089157,         16,      20125, +0.000000E000, +0.000000E000,      +0.9788244
      43864583578108,      33321,      43864500996256,    +282.8372203,      -2.0371462,      +0.2220415,      -0.9743890,      -0.0355474,      12137327739894,     +31.1085830,      -0.9089488,     +81.9039473,    +162.1200663,                   0,     -0.659562,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.398165,     +0.541223,    +18.402630,     +0.543452, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.996632,     +0.097271,    +18.035725,     +0.323595,    +15.782555,     +0.077648,     +0.853689,     +0.398570,    +90.727410,          0,          0,    -1,     -0.466381,         16,      23166, +0.000000E000, +0.000000E000,      +0.0960158
      43864583578014,      33321,      43864500996256,    +282.8372001,      -2.0265960,      +0.2220426,      -0.9743955,      -0.0353634,      12137327693967,     +31.1179657,      -0.9041225,     +81.9065985,    +162.0475454,                   0,     -4.514365,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.718270,     +0.102655,    +16.890497,     +0.160604, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.295063,     +0.051262,    +16.539640,     +0.081895,    +17.359573,     +0.331073,     +2.273735,     +0.119494,   +130.969740,          0,          0,    -1,     -3.192138,          0,      23072, +0.000000E000, +0.000000E000,      +0.6965239
      43864583578098,      33321,      43864500996256,    +282.8368779,      -2.0530961,      +0.2220335,      -0.9743807,      -0.0358256,      12137546394883,     +31.0942282,      -0.9159137,     +81.9002755,    +162.2302803,                   0,     -0.887216,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.297874,     +0.011667,    +14.246376,     +0.016475, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.179373,     +0.007831,    +14.205257,     +0.009940,    +14.174656,     +0.017864,     +3.413432,     +0.302096,   +101.584630,          0,          0,    -1,     -0.627356,          0,      23156, +0.000000E000, +0.000000E000,      +0.9028466
      43864583578233,      33321,      43864500996256,    +282.8363513,      -2.0438705,      +0.2220258,      -0.9743883,      -0.0356647,      12137327544424,     +31.1022011,      -0.9112405,     +81.9031040,    +162.1678326,                   0,     -0.402161,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +13.592480,     +0.014325,    +13.757421,     +0.011580, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.906864,     +0.006211,    +13.971615,     +0.008085,    +13.552392,     +0.010149,     +2.104320,     +0.053600,   +151.422600,          0,          0,    -1,     -0.284371,         16,      23291, +0.000000E000, +0.000000E000,      +0.3670885
      43864583578230,      33321,      43864500996256,    +282.8362922,      -2.0304979,      +0.2220266,      -0.9743966,      -0.0354315,      12137327750671,     +31.1140787,      -0.9050932,     +81.9065054,    +162.0759915,                   0,     +0.952033,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.150160,     +0.030350,    +15.307441,     +0.049469, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.140197,     +0.018083,    +15.092854,     +0.021911,    +15.229817,     +0.046716,     +3.719548,     +0.240661,   +104.433590,          0,          0,    -1,     +0.673189,          0,      23288, +0.000000E000, +0.000000E000,      +0.4765850
      43864583579575,      33321,      43864500996256,    +282.8319247,      -2.0320108,      +0.2219522,      -0.9744126,      -0.0354578,      12137327646787,     +31.1107423,      -0.9018977,     +81.9103547,    +162.0941363,                   0,     -0.842362,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.797848,     +0.071640,    +15.977158,     +0.079366, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.610996,     +0.027612,    +15.633349,     +0.035822, -9.999995E008, -9.999995E008,     +1.892182,     +0.169420,   +129.805760,          0,          0,    -1,     -0.595640,         16,      24633, +0.000000E000, +0.000000E000,      +0.5380372
      43864583579534,      33321,      43864500996256,    +282.8298573,      -2.0240526,      +0.2219181,      -0.9744254,      -0.0353190,      12137327684454,     +31.1168849,      -0.8964315,     +81.9143388,    +162.0430139,                   0,     -2.178981,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.145325,     +0.040558,    +15.397801,     +0.048776, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.113276,     +0.017684,    +15.071192,     +0.021522, -9.999995E008, -9.999995E008,     +1.971448,     +0.182522,   +116.935190,          0,          0,    -1,     -1.540772,         16,      24592, +0.000000E000, +0.000000E000,      +0.9905369
      43864583579502,      33321,      43864500996256,    +282.8299897,      -2.0322187,      +0.2219192,      -0.9744200,      -0.0354615,      12137327655830,     +31.1096757,      -0.9002712,     +81.9121753,    +162.0989983,                   0,     +0.024235,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.072475,     +0.061133,    +16.115738,     +0.089595, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.029646,     +0.040338,    +16.066036,     +0.053177,    +16.123026,     +0.106306,     +2.548370,     +0.171560,   +130.088800,          0,          0,    -1,     +0.017137,          0,      24560, +0.000000E000, +0.000000E000,      +0.6206039
      43864583579473,      33321,      43864500996256,    +282.8300721,      -2.0490697,      +0.2219183,      -0.9744095,      -0.0357554,      12137327548219,     +31.0947124,      -0.9080246,     +81.9078715,    +162.2147698,                   0,     -5.019894,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.418736,     +0.233277,    +17.418736,     +0.247543, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.049639,     +0.102481,    +17.423746,     +0.185037, -9.999995E008, -9.999995E008,     +1.967781,     +0.263338,    +96.279880,          0,          0,    -1,     -3.549601,          0,      24531, +0.000000E000, +0.000000E000,      +0.8274559
      43864583579280,      33321,      43864500996256,    +282.8309251,      -2.0493633,      +0.2219328,      -0.9744060,      -0.0357605,      12137327547487,     +31.0948396,      -0.9089172,     +81.9069726,    +162.2152645,                   0,     -5.196058,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.872082,     +0.851763,    +19.948847,     +2.482152, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.355724,     +0.135584,    +17.676058,     +0.233209, -9.999995E008, -9.999995E008,     +1.773410,     +0.178323,   +135.006900,          0,          0,    -1,     -3.674168,          0,      24338, +0.000000E000, +0.000000E000,      +0.8118836
      43864583579143,      33321,      43864500996256,    +282.8316603,      -2.0243221,      +0.2219487,      -0.9744183,      -0.0353237,      12137327689408,     +31.1174664,      -0.8981582,     +81.9125265,    +162.0416828,                   0,     -2.380661,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.218138,     +0.406067,    +18.324753,     +0.482717, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.888113,     +0.220332,    +18.265604,     +0.399856,    +19.352490,     +2.074793,     +1.356682,     +0.232505,    +37.010490,          0,          0,    -1,     -1.683382,          0,      24201, +0.000000E000, +0.000000E000,      +0.9241213
      43864583577660,      33321,      43864500996256,    +282.8392029,      -2.0269782,      +0.2220766,      -0.9743875,      -0.0353701,      12137327697642,     +31.1185379,      -0.9060782,     +81.9045648,    +162.0466370,                   0,     -3.282639,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.402120,     +0.133238,    +16.310167,     +0.100490, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.400808,     +0.056407,    +16.455645,     +0.075782,    +17.158806,     +0.275038,     +1.466958,     +0.189926,     +1.603015,          0,          0,    -1,     -2.321176,         16,      22718, +0.000000E000, +0.000000E000,      +0.6707572
      43864583577607,      33321,      43864500996256,    +282.8397018,      -2.0423021,      +0.2220830,      -0.9743763,      -0.0356373,      12137327525361,     +31.1051236,      -0.9135061,     +81.9002557,    +162.1510961,                   0,     +1.535484,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.624137,     +0.023111,    +14.930292,     +0.035655, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.427791,     +0.009689,    +14.393869,     +0.011739,    +14.373772,     +0.021404,     +2.521327,     +0.096643,   +118.164310,          0,          0,    -1,     +1.085751,         16,      22665, +0.000000E000, +0.000000E000,      +0.2605916
      43864583577459,      33321,      43864500996256,    +282.8399416,      -2.0325612,      +0.2220884,      -0.9743812,      -0.0354674,      12137327753877,     +31.1139043,      -0.9092799,     +81.9024589,    +162.0837221,                   0,     -3.678161,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.282734,     +0.071746,    +16.375528,     +0.103034, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.962072,     +0.037853,    +16.100775,     +0.054764,    +16.254610,     +0.119694,     +2.392422,     +0.159884,   +128.126140,          0,          0,    -1,     -2.600852,          0,      22517, +0.000000E000, +0.000000E000,      +0.3456672
      43864583577450,      33321,      43864500996256,    +282.8400657,      -2.0259721,      +0.2220914,      -0.9743847,      -0.0353525,      12137327697060,     +31.1198266,      -0.9063872,     +81.9039799,    +162.0381942,                   0,     +3.062928,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +15.963794,     +0.120248,    +15.824735,     +0.079498, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.850903,     +0.034236,    +15.903685,     +0.045755,    +15.544695,     +0.062364,     +2.058237,     +0.294950,   +146.906080,          0,          0,    -1,     +2.165817,         16,      22508, +0.000000E000, +0.000000E000,      +0.7358902
      43864583577191,      33321,      43864500996256,    +282.8411356,      -2.0327238,      +0.2221087,      -0.9743765,      -0.0354703,      12137327753410,     +31.1143035,      -0.9104161,     +81.9012629,    +162.0827266,                   0,     -5.280919,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +18.220037,     +0.458803,    +18.420446,     +0.607914, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +17.478481,     +0.151030,    +17.814758,     +0.263686, -9.999995E008, -9.999995E008,     +1.691301,     +0.034515,   +165.354280,          0,          0,    -1,     -3.734173,          0,      22249, +0.000000E000, +0.000000E000,      +0.3615713
      43864583577144,      33321,      43864500996256,    +282.8415248,      -2.0530259,      +0.2221125,      -0.9743627,      -0.0358244,      12137546447972,     +31.0964076,      -0.9200152,     +81.8957989,    +162.2215003,                   0,     -1.814918,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +14.333319,     +0.019004,    +14.335591,     +0.017173, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +14.574999,     +0.011028,    +14.592560,     +0.014035,    +14.742935,     +0.030036,     +2.036594,     +0.171231,   +132.267240,          0,          0,    -1,     -1.283341,         16,      22202, +0.000000E000, +0.000000E000,      +0.9119690
      43864583577114,      33321,      43864500996256,    +282.8415556,      -2.0396575,      +0.2221149,      -0.9743707,      -0.0355912,      12137327523863,     +31.1083223,      -0.9139499,     +81.8991242,    +162.1296331,                   0,     -4.966560,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.979523,     +0.360929,    +18.932802,     +1.025315, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.836838,     +0.084109,    +17.218977,     +0.152865, -9.999995E008, -9.999995E008,     +2.150320,     +0.074673,   +147.996340,          0,          0,    -1,     -3.511888,          0,      22172, +0.000000E000, +0.000000E000,      +0.2058306
      43864583576671,      33321,      43864500996256,    +282.8476621,      -2.0519035,      +0.2222170,      -0.9743396,      -0.0358048,      12137546404680,     +31.1002024,      -0.9249631,     +81.8901452,    +162.2028557,                   0,     -4.006096,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.621414,     +0.152564,    +17.165297,     +0.224248, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.367193,     +0.054647,    +16.468163,     +0.076573, -9.999995E008, -9.999995E008,     +1.490254,     +0.072900,   +132.787400,          0,          0,    -1,     -2.832738,         16,      21729, +0.000000E000, +0.000000E000,      +0.9928175
      43864583576669,      33321,      43864500996256,    +282.8484043,      -2.0513897,      +0.2222297,      -0.9743370,      -0.0357959,      12137546621887,     +31.1009979,      -0.9253891,     +81.8895564,    +162.1980086,                   0,     +1.427221,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.902946,     +0.004362,    +13.446828,     +0.009040, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +13.226881,     +0.003567,    +13.195201,     +0.004154,    +13.222347,     +0.007528,     +3.634376,     +0.397002,   +165.715560,          0,          0,    -1,     +1.009198,         16,      21727, +0.000000E000, +0.000000E000,      +0.9933173
      43864583576196,      33321,      43864500996256,    +282.8513457,      -2.0452275,      +0.2222806,      -0.9743293,      -0.0356884,      12137546602399,     +31.1078235,      -0.9251971,     +81.8882574,    +162.1505032,                   0,     +0.687418,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +12.385420,     +0.002648,    +12.708566,     +0.004396, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +10.974046,     +0.000782,    +10.965409,     +0.000808,    +10.885176,     +0.001047,     +3.108935,     +0.125879,   +126.162170,          0,          0,    -1,     +0.486078,         16,      21254, +0.000000E000, +0.000000E000,      +0.8810650
      43864583575892,      33321,      43864500996256,    +282.8478041,      -2.0462444,      +0.2222202,      -0.9743425,      -0.0357061,      12137546602887,     +31.1053050,      -0.9225102,     +81.8914288,    +162.1637698,                   0,     -0.255541,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +16.119268,     +0.075044,    +16.166061,     +0.103850, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +15.949570,     +0.037415,    +15.978748,     +0.048973,    +16.110468,     +0.104808,     +3.225513,     +0.319915,    +99.396870,          0,          0,    -1,     -0.180694,          0,      20950, +0.000000E000, +0.000000E000,      +0.7412032
      43864583575871,      33321,      43864500996256,    +282.8479330,      -2.0298816,      +0.2222247,      -0.9743519,      -0.0354207,      12137327603345,     +31.1199300,      -0.9151673,     +81.8953921,    +162.0511858,                   0,     -3.296438,    -1,     +0.993865,     +0.003067,     +0.003067, +0.000000E000,    +17.016000,     +0.162150,    +17.094938,     +0.221919, -9.999995E008, -9.999995E008, -9.999995E008, -9.999995E008,    +16.491947,     +0.061271,    +16.605520,     +0.086905,    +16.986965,     +0.234733,     +2.438261,     +0.141568,     +2.326277,          0,          0,    -1,     -2.330934,          0,      20929, +0.000000E000, +0.000000E000,      +0.7526336
